id,division_id,english,sinhala,tamil
2925,48,Moragahamula,මොරගහමුල්ල,மொரகஹமுல்ல
2926,48,Mahadoraliyadda,මහදොරලියැද්ද,மஹதொரலியெத்த
2927,48,Victoria,වික්ටෝරියා,விக்டோரியா
2928,48,Puwakgahadiwela,පුවක්ගහදිවෙල,புவக்கஹதிவெல
2929,48,Ambale,අම්බාලෙ,அம்பாலே
2930,48,Meeriyagolla,මීරියගොල්ල,மீரியகொல்ல
2931,48,Bambaragahadeniya,බඹරගහදෙණිය,பம்பரகஹதெணிய
2932,48,Meegahalanda,මීගහලන්ද,மீகஹலந்தை
2933,48,Sandasiri Dunuvila,සඳසිරිදුනුවිල,ஸந்தஸிரிதுந்வில
2934,48,Thennalanda,තැන්නෙලන්ද,தென்னெலந்த
2935,48,Udagammedda,උඩගම්මැද්ද,உடகம்மெத்த
2936,48,Welapahala,වෙලපහළ,வெலபஹல
2937,48,Meda Gammedda,මැදගම්මැද්ද,மெதகம்மெத்த
2938,49,Dunuhappawa,දුනුහප්පාව,துனுஹப்பாவ
2939,49,Naranpanawa West,නාරම්පනාව බටහිර,நாரம்பனாவ மேற்கு
2940,49,Kandekumbura,කන්දෙකුඹුර,கந்தெகும்புற
2941,49,Alawathugirigama,අලවතුගිරියගම,அலவதுகிரியகம
2942,49,Galpihilla,ගල්පිහිල්ල,கல்பிஹில்ல
2943,49,Makkanigama,මක්කානිගම,மக்காணிகம
2944,49,Wavinna,වාවින්න,வாவின்ன
2945,49,Pallegama,පල්ලෙගම,பல்லேகம
2946,49,Maharathenna West,මහරතැන්න බටහිර,மஹரதென்ன மேற்கு
2947,49,Udagama North,උඩගම උතුර,உடகம வடக்கு
